1,132,222,176,222,264,306,176,198,221,6
2,176,264,133,222,264,306,176,198,222,6
3,132,263,133,222,266,306,176,197,222,6
4,176,175,176,219,266,306,177,199,219,6
5,131,263,133,222,265,332,177,198,222,6
6,131,263,177,222,265,306,177,199,222,6
7,176,264,133,221,265,332,177,199,219,6
8,176,263,133,222,265,332,177,198,219,6
9,132,264,133,222,265,332,177,199,241,6
