1,248,209,165,209,248,331,186,208,216,5
2,166,209,165,209,248,331,186,209,226,5
3,248,248,165,209,248,288,186,209,227,5
4,166,247,165,209,247,331,187,209,226,5
5,248,248,166,209,249,332,187,208,217,5
6,248,248,166,209,249,332,187,209,241,5
7,164,249,165,209,249,332,166,193,241,5
8,166,247,166,209,249,314,187,209,227,5
9,248,247,166,209,249,332,166,206,216,5
