iter,0
C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,1,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3
Corretude,55.55555555555556
Relatorio classificador
,precision,recall,f1-score,support
1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
2,0.0,0.0,0.0,3.0
3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
4,0.0,0.0,0.0,3.0
5,0.75,1.0,0.8571428571428571,3.0
6,0.5,0.3333333333333333,0.4,3.0
7,0.0,0.0,0.0,3.0
8,0.5,0.6666666666666666,0.5714285714285715,3.0
9,0.75,1.0,0.8571428571428571,3.0
10,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
11,0.5,0.6666666666666666,0.5714285714285715,3.0
12,0.6,1.0,0.7499999999999999,3.0
accuracy,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
macro avg,0.4666666666666666,0.5555555555555556,0.5005952380952381,36.0
weighted avg,0.4666666666666667,0.5555555555555556,0.5005952380952381,36.0
iter,1
C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,2
0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,1,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3
Corretude,55.55555555555556
Relatorio classificador
,precision,recall,f1-score,support
1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
2,0.0,0.0,0.0,3.0
3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
4,0.0,0.0,0.0,3.0
5,0.75,1.0,0.8571428571428571,3.0
6,0.5,0.3333333333333333,0.4,3.0
7,0.0,0.0,0.0,3.0
8,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
9,0.75,1.0,0.8571428571428571,3.0
10,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
11,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
12,0.6,1.0,0.7499999999999999,3.0
accuracy,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
macro avg,0.49444444444444446,0.5555555555555556,0.516468253968254,36.0
weighted avg,0.49444444444444446,0.5555555555555556,0.5164682539682539,36.0
iter,2
C,C#,D,D#,E,F,F#,G,G#,A,A#,B
1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,3,0
0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,2
0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0
